"","ID","state","attend_online","attend_meet","buttons_signs","donate","contact_congr","registered","party","vote","votechoice","ft_biden","ft_trump","ft_harris","ft_pence","ft_fauci","ft_scotus","ft_congress","ft_police","ft_science","ft_blm","limits_campaigns","limit_imports","immigration","refugees","act_ineq","hist_discrim","econ_mobility","tax_rich","aca","vaccines","reg_emissions","background_checks","freetrade","minwage"
"111",201421,17,"No","No","No","No","No",NA,NA,"Yes",NA,60,30,0,85,40,85,30,100,60,0,"Favor",1,"Decreased a little","Neutral","Oppose a moderate amount","Agree somewhat","Moderately Easier","Neutral","Approve","Neutral","Neutral","Approve","Neutral","Same"
"112",201438,39,"Yes","No","No","Yes","No",NA,NA,"Yes","Trump",0,85,0,100,0,60,15,85,40,0,"Favor",2,"Decreased a little","Oppose","Favor a great deal","Agree somewhat","Little easier","Favor","Disapprove","Approve","Approve","Approve","Neutral","Same"
"113",201445,17,"No","No","No","No","No",NA,NA,NA,NA,15,50,15,50,50,50,50,50,85,0,"Favor",2,"Increased a litte","Neutral","Favor a great deal","Agree somewhat","Moderately harder","Favor","Disapprove","Neutral","Approve","Neutral","Neutral","Raised"
"114",201469,25,"Yes","Yes","Yes","No","No",NA,1,"Yes","Trump",50,100,60,70,60,60,70,100,100,100,"Favor",1,"Decreased a little","Neutral","Neutral","Neutral","A little harder","Favor","Disapprove","Approve","Neutral","Neutral","Neutral","Same"
"115",201476,37,"Yes","No","Yes","Yes","Yes",NA,1,"Yes","Biden",100,0,100,40,100,40,60,60,85,100,"Favor",1,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"116",201506,36,"No","No","Yes","No","No",NA,2,"Yes","Trump",0,100,0,100,15,85,30,85,50,0,"Favor",1,"Decreased a lot","Oppose","Oppose a great deal","Disagree strongly","A great deal harder","Oppose","Disapprove","Approve","Neutral","Approve","Disapprove","Same"
"117",201513,42,"No","Yes","No","No","No",NA,1,"Yes","Biden",85,0,85,0,85,60,60,40,100,100,"Favor",1,"Same","Oppose","Oppose a moderate amount","Agree somewhat","A little harder","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"118",201520,4,"No","No","No","Yes","No",NA,2,NA,NA,0,100,0,100,30,60,60,100,85,15,"Favor",1,"Increased a lot","Neutral","Oppose a moderate amount","Neutral","Same","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Same"
"119",201537,12,"No","No","No","No","No",NA,2,"Yes","Trump",15,100,0,85,40,70,40,85,70,0,"Favor",1,"Same","Oppose","Oppose a great deal","Neutral","Moderately harder","Oppose","Disapprove","Approve","Disapprove","Approve","Disapprove","Same"
"120",201544,8,"No","No","No","No","No",NA,1,NA,NA,86,16,86,40,70,60,30,40,50,60,"Neutral",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Same"
"121",201568,26,"No","No","No","No","No",NA,NA,"No",NA,30,60,15,70,60,50,50,70,60,30,"Neutral",1,"Same","Neutral","Neutral","Disagree strongly","Same","Neutral","Neutral","Approve","Approve","Approve","Neutral","Raised"
"122",201575,NA,"No","No","No","No","No",3,NA,"No",NA,60,85,40,40,0,50,50,70,30,85,"Neutral",2,"Same","Neutral","Oppose a moderate amount","Agree Strongly","Moderately harder","Neutral","Disapprove","Disapprove","Neutral","Approve","Disapprove","Same"
"123",201599,47,"No","No","No","No","No",NA,NA,"No",NA,51,23,65,30,15,77,66,90,99,75,"Neutral",2,"Same","Favor","Favor a great deal","Agree somewhat","Same","Oppose","Disapprove","Disapprove","Approve","Approve","Neutral","Same"
"124",201605,41,"No","No","No","No","No",NA,1,"Yes","Biden",75,0,85,0,100,25,70,25,100,100,"Favor",2,"Increased a litte","Favor","Oppose a little","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"125",201629,55,"No","No","No","No","No",NA,NA,"Yes","Trump",0,100,0,50,0,50,15,100,50,0,"Favor",1,"Same","Neutral","Oppose a great deal","Disagree Somewhat","Same","Neutral","Disapprove","Neutral","Disapprove","Approve","Disapprove","Same"
"126",201636,4,"Yes","Yes","Yes","Yes","Yes",NA,1,"Yes","Biden",100,0,100,15,100,40,60,60,100,70,"Favor",1,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"127",201650,6,"No","No","No","No","No",NA,4,"No",NA,100,0,100,50,0,0,0,50,100,100,"Neutral",1,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Neutral","Neutral","Disapprove","Raised"
"128",201674,42,"Yes","No","No","Yes","Yes",NA,4,"Yes","Biden",70,0,85,30,85,50,30,50,85,70,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"129",201681,29,"No","No","Yes","No","Yes",NA,NA,"Yes","Trump",20,90,15,100,100,100,20,95,90,0,"Favor",2,"Decreased a little","Favor","Oppose a great deal","Disagree strongly","Same","Favor","Disapprove","Approve","Approve","Approve","Approve","Same"
"130",201711,13,"No","No","No","No","No",NA,NA,"Yes","Trump",15,100,0,100,30,40,15,100,15,0,"Favor",2,"Decreased a lot","Favor","Oppose a great deal","Disagree strongly","A great deal harder","Oppose","Disapprove","Approve","Neutral","Approve","Approve","Eliminated"
"131",201728,24,"Yes","No","Yes","Yes","Yes",NA,2,"Yes","Trump",0,100,0,NA,0,85,45,85,70,0,"Neutral",1,"Decreased a lot","Neutral","Oppose a great deal","Disagree Somewhat","Moderately Easier","Oppose","Disapprove","Approve","Neutral","Disapprove","Approve","Same"
"132",201759,41,"Yes","No","No","Yes","Yes",NA,1,"Yes","Biden",60,0,85,0,70,30,15,70,85,85,"Favor",1,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"133",201766,33,"Yes","No","Yes","Yes","Yes",NA,4,"Yes","Biden",85,0,85,0,100,85,15,85,100,70,"Favor",2,"Increased a litte","Favor","Neutral","Neutral","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"134",201773,39,"No","No","No","No","Yes",NA,NA,"Yes","Biden",85,0,75,50,90,95,15,90,100,5,"Favor",2,"Increased a lot","Favor","Oppose a great deal","Agree Strongly","A great deal easier","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"135",201780,17,"No","No","No","Yes","No",NA,NA,"Yes","Trump",0,85,0,100,40,70,0,100,85,0,"Favor",1,"Decreased a little","Favor","Oppose a great deal","Disagree Somewhat","Same","Favor","Disapprove","Approve","Neutral","Approve","Approve","Raised"
"136",201797,4,"No","No","No","No","No",NA,2,"Yes","Biden",50,0,30,50,85,50,60,85,100,30,"Neutral",2,"Same","Neutral","Neutral","Disagree strongly","A great deal harder","Favor","Neutral","Approve","Neutral","Approve","Approve","Same"
"137",201803,36,"No","No","No","No","No",NA,1,"Yes","Other",50,30,50,50,50,50,50,50,50,40,"Neutral",2,"Same","Neutral","Neutral","Disagree Somewhat","Same","Favor","Approve","Neutral","Neutral","Approve","Approve","Same"
"138",201810,22,"No","No","No","No","No",NA,4,"Yes","Trump",30,85,15,50,70,50,50,60,50,50,"Neutral",2,"Decreased a lot","Neutral","Neutral","Disagree Somewhat","Same","Neutral","Disapprove","Approve","Neutral","Approve","Neutral","Raised"
"139",201827,27,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,85,0,100,45,50,75,100,60,"Oppose",1,"Same","Neutral","Neutral","Neutral","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"140",201834,17,"No","No","No","No","No",NA,NA,"Yes","Trump",0,60,60,70,30,70,0,60,100,30,"Favor",1,"Decreased a lot","Oppose","Favor a moderate amount","Disagree strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"141",201841,37,"No","No","No","No","No",NA,4,"Yes","Biden",60,0,85,0,40,40,40,40,100,100,"Favor",1,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Disapprove","Approve","Approve","Neutral","Raised"
"142",201858,34,"No","No","Yes","No","No",NA,1,"Yes","Biden",100,0,85,50,100,86,50,60,70,100,"Favor",2,"Same","Favor","Neutral","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"143",201865,33,"No","No","No","No","No",NA,1,"No",NA,65,0,65,0,85,50,50,50,85,50,"Favor",1,"Same","Neutral","Neutral","Neutral","Little easier","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"144",201872,25,"No","No","No","Yes","No",NA,4,"Yes","Biden",85,0,100,0,100,30,30,30,100,100,"Favor",2,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"145",201896,36,"No","No","No","No","No",2,1,"Yes","Biden",70,15,70,15,85,60,40,70,70,60,"Oppose",1,"Same","Neutral","Favor a great deal","Disagree Somewhat","Little easier","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"146",201902,26,"No","No","Yes","Yes","No",NA,NA,"Yes","Biden",100,0,100,15,70,60,50,70,85,85,"Favor",2,"Increased a litte","Favor","Neutral","Agree somewhat","Same","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"147",201919,5,"No","No","Yes","Yes","No",NA,2,"Yes","Trump",15,100,0,100,75,70,30,100,85,0,"Favor",1,"Same","Favor","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"148",201971,37,"No","No","No","No","No",NA,1,"Yes","Trump",0,100,30,100,40,70,50,70,50,40,"Neutral",NA,"Same","Neutral","Neutral","Disagree strongly","A great deal harder","Neutral","Disapprove","Neutral","Neutral","Approve","Neutral",NA
"149",201995,45,"No","No","No","No","Yes",NA,NA,"Yes","Trump",40,80,20,90,75,80,10,85,85,0,"Favor",2,"Same","Favor","Oppose a great deal","Disagree strongly","Moderately Easier","Favor","Neutral","Approve","Approve","Approve","Approve","Eliminated"
"150",202004,12,"No","No","No","No","No",NA,4,"No",NA,60,NA,50,50,60,60,NA,70,70,NA,"Favor",1,"Same","Neutral","Favor a little","Disagree Somewhat","Same","Favor","Disapprove","Neutral","Approve","Approve","Neutral","Raised"
"151",202011,17,"Yes","Yes","Yes","Yes","No",NA,NA,"Yes","Trump",0,100,0,100,60,50,40,100,75,15,"Favor",1,"Same","Neutral","Oppose a great deal","Neutral","A great deal harder","Favor","Disapprove","Approve","Neutral","Approve","Disapprove","Same"
"152",202042,47,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,100,15,100,60,40,85,100,85,"Favor",1,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"153",202097,22,"No","No","No","No","No",NA,2,"Yes","Trump",50,85,15,50,60,60,70,60,60,70,"Favor",1,"Decreased a lot","Neutral","Favor a great deal","Disagree strongly","A little harder","Oppose","Neutral","Approve","Approve","Approve","Neutral","Raised"
"154",202103,NA,"No","No","No","No","No",3,NA,"No",NA,15,100,15,85,50,70,60,85,85,60,"Neutral",1,"Decreased a little","Oppose","Neutral","Neutral","Moderately Easier","Favor","Disapprove","Approve","Approve","Approve","Neutral","Raised"
"155",202127,21,"No","No","Yes","No","No",NA,2,"Yes","Trump",0,100,0,100,50,60,0,100,100,0,"Favor",1,"Decreased a lot","Neutral","Oppose a great deal","Disagree strongly","Moderately Easier","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"156",202141,36,"No","No","No","No","No",NA,1,"Yes","Trump",0,90,0,95,50,85,40,100,85,0,"Neutral",1,"Same","Neutral","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Disapprove","Disapprove","Approve","Neutral","Eliminated"
"157",202172,20,"No","No","No","No","No",NA,1,NA,NA,100,0,100,50,50,70,70,85,100,100,"Neutral",1,"Same","Neutral","Favor a moderate amount","Agree Strongly","A great deal harder","Oppose","Disapprove","Approve","Disapprove","Disapprove","Approve","Eliminated"
"158",202189,37,"Yes","No","No","Yes","No",NA,1,"Yes","Biden",100,0,100,0,100,70,85,40,100,85,"Favor",1,"Same","Neutral","Favor a moderate amount","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"159",202202,4,"No","No","No","No","No",NA,1,"Yes","Biden",60,0,70,0,85,40,15,30,100,85,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"160",202257,29,"No","No","Yes","Yes","No",NA,NA,"Yes","Trump",0,85,0,85,60,70,50,85,40,0,"Favor",1,"Decreased a lot","Neutral","Oppose a great deal","Agree somewhat","Same","Neutral","Disapprove","Approve","Disapprove","Disapprove","Neutral","Raised"
"161",202271,21,"No","No","No","No","Yes",NA,1,NA,NA,90,0,80,0,70,40,70,85,100,85,"Favor",2,"Increased a lot","Favor","Oppose a little","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"162",202288,51,"Yes","No","No","No","No",NA,NA,"Yes","Other",0,70,0,40,15,30,30,70,70,15,"Favor",2,"Decreased a little","Neutral","Neutral","Disagree strongly","Same","Neutral","Disapprove","Approve","Disapprove","Disapprove","Approve","Eliminated"
"163",202301,29,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,85,0,100,50,15,85,85,60,"Favor",1,"Same","Neutral","Neutral","Neutral","A great deal harder","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Raised"
"164",202318,23,"No","No","No","Yes","No",NA,2,"Yes","Trump",30,50,15,90,75,65,50,75,85,40,"Favor",2,"Increased a litte","Neutral","Neutral","Disagree Somewhat","Moderately Easier","Neutral","Disapprove","Neutral","Approve","Approve","Approve","Eliminated"
"165",202325,6,"No","No","No","Yes","No",NA,1,NA,NA,100,0,85,0,100,30,30,70,100,85,"Favor",NA,"Increased a litte","Favor","Favor a great deal","Agree somewhat","Little easier","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"166",202332,25,"No","No","No","No","No",NA,1,"Yes","Biden",90,0,90,15,95,50,25,50,95,85,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"167",202356,48,"No","No","No","No","No",NA,NA,"No",NA,60,40,50,30,50,50,60,100,85,100,"Neutral",2,"Same","Favor","Favor a moderate amount","Agree somewhat","A great deal easier","Favor","Approve","Neutral","Neutral","Approve","Neutral","Same"
"168",202363,17,"Yes","No","Yes","Yes","Yes",NA,NA,"Yes","Biden",85,0,90,5,100,75,60,75,90,80,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"169",202370,4,"Yes","No","No","No","Yes",NA,2,"Yes","Biden",90,2,35,20,85,70,50,70,90,50,"Favor",2,"Increased a litte","Favor","Neutral","Neutral","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Same"
"170",202400,39,"No","No","No","No","No",NA,NA,"No",NA,85,0,100,0,100,60,60,70,100,100,"Oppose",2,"Increased a lot","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"171",202417,21,"No","No","No","No","No",NA,2,"Yes","Trump",50,100,0,100,60,70,70,100,100,50,"Favor",1,"Decreased a lot","Oppose","Oppose a moderate amount","Disagree strongly","A great deal harder","Favor","Disapprove","Approve","Approve","Approve","Disapprove","Raised"
"172",202431,1,"No","No","No","No","No",NA,NA,"Yes","Trump",0,85,0,85,40,60,30,100,70,40,"Favor",1,"Same","Neutral","Oppose a moderate amount","Disagree strongly","A great deal harder","Neutral","Neutral","Disapprove","Neutral","Approve","Neutral","Same"
"173",202455,34,"No","No","No","Yes","No",NA,2,"Yes","Trump",15,85,15,100,40,100,70,100,100,0,"Favor",1,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","Little easier","Oppose","Disapprove","Approve","Approve","Approve","Approve","Same"
"174",202462,34,"No","No","No","No","No",NA,2,"Yes","Trump",0,100,0,100,40,100,70,100,50,0,"Favor",1,"Decreased a lot","Neutral","Oppose a moderate amount","Neutral","A great deal harder","Neutral","Neutral","Approve","Neutral","Approve","Neutral","Same"
"175",202479,48,"No","No","No","No","No",NA,NA,"Yes","Trump",15,85,15,85,50,70,40,85,40,0,"Favor",1,"Decreased a lot","Neutral","Oppose a great deal","Disagree strongly","Same","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Lowered"
"176",202486,24,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,85,15,70,40,40,60,85,85,"Favor",1,"Same","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"177",202493,39,"Yes","No","Yes","No","No",NA,NA,"Yes","Biden",85,15,60,40,100,70,70,85,85,70,"Favor",2,"Decreased a little","Neutral","Favor a moderate amount","Agree Strongly","A great deal easier","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"178",202516,42,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,70,50,100,70,85,85,85,85,"Neutral",2,"Same","Neutral","Favor a moderate amount","Neutral","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"179",202523,NA,"No","No","No","No","No",3,NA,"No",NA,30,0,35,10,80,20,0,20,100,70,"Favor",1,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"180",202530,6,"No","No","Yes","No","No",NA,1,"Yes","Biden",100,0,100,0,100,70,30,85,100,70,"Favor",1,"Increased a lot","Favor","Favor a moderate amount","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"181",202547,6,"No","No","No","Yes","No",NA,1,"Yes","Biden",100,0,100,0,100,70,85,60,100,85,"Favor",1,"Same","Neutral","Neutral","Agree somewhat","A little harder","Neutral","Approve","Approve","Approve","Approve","Neutral","Raised"
"182",202578,12,"No","No","No","No","No",NA,2,"Yes","Trump",0,7,15,100,70,100,90,100,50,50,"Neutral",2,"Decreased a little","Neutral","Neutral","Agree somewhat","Same","Neutral","Approve","Approve","Neutral","Approve","Approve","Raised"
